age,income,employment_type,credit_history_bad,prev_loans,loan_amount,loan_term_days,region,education,default
46.0,6193.0,студент,1.0,1.0,1413,30,ЕКБ,среднее,1
68.0,40257.0,наемный,0.0,3.0,14052,14,Москва,среднее,0
56.0,17349.0,безработный,0.0,,6647,7,ЕКБ,неоконченное,1
21.0,28130.0,пенсионер,0.0,2.0,6485,21,,среднее,0
20.0,21465.0,студент,0.0,2.0,8367,21,ЕКБ,высшее,1
46.0,29013.0,наемный,0.0,1.0,10208,30,Москва,высшее,0
69.0,45702.0,наемный,0.0,2.0,9985,14,НСК,неоконченное,0
28.0,67550.0,ИП,0.0,2.0,8183,14,НСК,,1
50.0,49858.0,наемный,0.0,2.0,9729,14,НСК,высшее,0
,45870.0,ИП,0.0,2.0,15954,14,НСК,среднее_специальное,0
28.0,42548.0,наемный,0.0,2.0,14449,30,НСК,,0
44.0,57160.0,наемный,0.0,1.0,17322,30,НСК,высшее,0
50.0,39008.0,наемный,0.0,4.0,7824,14,НСК,высшее,0
38.0,44834.0,наемный,0.0,5.0,12455,14,НСК,среднее_специальное,0
56.0,47803.0,наемный,,1.0,7534,14,ЕКБ,,0
48.0,29745.0,наемный,0.0,2.0,10855,21,Москва,среднее_специальное,0
55.0,58338.0,наемный,1.0,1.0,26115,14,СПб,среднее,0
63.0,44995.0,наемный,0.0,2.0,12844,14,СПб,среднее_специальное,0
19.0,45195.0,наемный,0.0,1.0,8370,21,ЕКБ,среднее_специальное,0
44.0,23379.0,наемный,0.0,2.0,10079,30,НСК,высшее,0
53.0,47945.0,,1.0,3.0,10798,21,Москва,,0
28.0,20064.0,безработный,0.0,1.0,6773,7,НСК,среднее_специальное,0
64.0,56241.0,наемный,0.0,4.0,7320,21,НСК,среднее,0
35.0,36887.0,наемный,1.0,2.0,14281,30,,высшее,0
18.0,5123.0,безработный,0.0,1.0,1456,21,СПб,высшее,1
52.0,,наемный,0.0,1.0,8935,14,НСК,высшее,0
52.0,5000.0,студент,0.0,1.0,2369,7,ЕКБ,среднее,0
48.0,5000.0,безработный,1.0,2.0,1482,14,НСК,среднее_специальное,1
45.0,52901.0,наемный,1.0,4.0,5644,14,Москва,среднее_специальное,0
56.0,53276.0,,0.0,0.0,25781,30,ЕКБ,высшее,0
,38042.0,наемный,0.0,2.0,3990,21,СПб,,0
42.0,36072.0,наемный,0.0,2.0,11339,14,НСК,высшее,0
60.0,21845.0,наемный,,0.0,7720,21,НСК,среднее,0
55.0,46959.0,наемный,0.0,3.0,21497,7,НСК,среднее,0
37.0,31534.0,,0.0,3.0,11720,14,НСК,среднее,1
20.0,33628.0,наемный,0.0,2.0,14273,21,НСК,среднее_специальное,0
68.0,38832.0,наемный,1.0,4.0,15842,14,СПб,высшее,1
19.0,,ИП,0.0,4.0,11929,7,НСК,среднее_специальное,0
35.0,57244.0,наемный,0.0,1.0,21763,14,СПб,высшее,0
61.0,41997.0,наемный,1.0,1.0,14910,21,НСК,высшее,0
27.0,41954.0,наемный,0.0,3.0,8289,21,СПб,среднее_специальное,0
22.0,41793.0,наемный,1.0,0.0,6324,14,Москва,неоконченное,0
26.0,5000.0,студент,0.0,1.0,2003,14,НСК,среднее,0
19.0,25532.0,наемный,1.0,2.0,12471,14,Москва,среднее,1
51.0,31920.0,наемный,1.0,,12620,7,ЕКБ,неоконченное,1
55.0,50128.0,наемный,0.0,3.0,20040,7,НСК,среднее,0
48.0,36646.0,наемный,0.0,3.0,6108,14,СПб,,0
27.0,34703.0,наемный,0.0,0.0,6899,14,НСК,неоконченное,0
67.0,19528.0,пенсионер,0.0,3.0,6528,14,Москва,высшее,0
29.0,8623.0,студент,0.0,3.0,970,21,ЕКБ,,0
53.0,57021.0,наемный,,0.0,20936,14,Москва,среднее_специальное,0
38.0,38488.0,наемный,1.0,2.0,6078,21,НСК,среднее,1
66.0,52137.0,ИП,1.0,4.0,13834,21,Москва,среднее_специальное,0
64.0,40252.0,наемный,1.0,0.0,9180,14,Москва,среднее,1
23.0,57550.0,наемный,0.0,2.0,8205,7,ЕКБ,среднее,0
65.0,34971.0,,0.0,3.0,11593,21,НСК,высшее,0
66.0,28189.0,наемный,1.0,0.0,6892,14,Москва,неоконченное,0
20.0,34990.0,наемный,0.0,2.0,4114,14,ЕКБ,высшее,0
27.0,16287.0,безработный,0.0,2.0,4524,21,НСК,,1
22.0,21882.0,безработный,0.0,2.0,7354,14,НСК,среднее_специальное,1
63.0,,наемный,0.0,6.0,7618,14,НСК,неоконченное,0
43.0,29542.0,наемный,0.0,1.0,9866,7,СПб,среднее,0
38.0,,студент,0.0,1.0,1104,14,НСК,среднее,0
62.0,36767.0,наемный,0.0,3.0,7495,30,СПб,,0
43.0,31844.0,пенсионер,0.0,0.0,13316,30,ЕКБ,среднее_специальное,0
55.0,27399.0,наемный,1.0,0.0,7866,30,ЕКБ,среднее_специальное,0
61.0,33926.0,наемный,0.0,1.0,8521,14,НСК,высшее,0
43.0,34072.0,наемный,0.0,3.0,14487,14,НСК,высшее,0
25.0,34417.0,пенсионер,0.0,3.0,15974,14,ЕКБ,высшее,0
22.0,45282.0,наемный,0.0,4.0,10235,14,ЕКБ,высшее,1
32.0,49037.0,наемный,0.0,0.0,5892,7,Москва,среднее_специальное,0
33.0,53386.0,наемный,0.0,2.0,16885,7,Москва,,0
18.0,21943.0,пенсионер,0.0,1.0,8471,14,НСК,среднее_специальное,0
33.0,5000.0,студент,0.0,5.0,1675,7,НСК,высшее,0
54.0,5000.0,студент,0.0,4.0,1876,30,ЕКБ,среднее_специальное,1
20.0,,студент,1.0,0.0,1793,14,НСК,среднее_специальное,1
69.0,35412.0,наемный,0.0,1.0,17082,7,ЕКБ,среднее,0
64.0,36157.0,наемный,0.0,1.0,16139,14,Москва,среднее,0
48.0,47875.0,наемный,1.0,2.0,7312,14,НСК,среднее_специальное,1
30.0,40169.0,наемный,0.0,1.0,11289,30,НСК,среднее,0
33.0,20096.0,пенсионер,0.0,5.0,5665,7,НСК,среднее_специальное,0
60.0,23840.0,пенсионер,0.0,2.0,6735,14,ЕКБ,среднее_специальное,1
38.0,29610.0,наемный,0.0,,13984,21,НСК,среднее,1
19.0,70254.0,ИП,0.0,,16220,14,ЕКБ,,0
44.0,5000.0,студент,0.0,2.0,1728,14,,среднее,1
55.0,28600.0,наемный,0.0,0.0,13113,14,НСК,среднее_специальное,0
43.0,48178.0,наемный,1.0,1.0,5791,21,НСК,среднее_специальное,0
55.0,45741.0,наемный,0.0,1.0,20648,7,СПб,среднее,0
63.0,22763.0,наемный,0.0,2.0,9241,30,Москва,высшее,0
42.0,48550.0,наемный,0.0,3.0,8891,7,ЕКБ,среднее_специальное,1
28.0,32584.0,наемный,0.0,3.0,7500,14,НСК,среднее_специальное,1
25.0,36258.0,наемный,0.0,1.0,8130,14,СПб,среднее,0
25.0,11870.0,студент,1.0,3.0,2237,14,СПб,среднее,1
50.0,45866.0,наемный,0.0,5.0,16301,7,НСК,среднее_специальное,1
24.0,44454.0,наемный,1.0,,21921,21,ЕКБ,высшее,1
55.0,9501.0,студент,0.0,0.0,1583,14,ЕКБ,высшее,0
38.0,35753.0,наемный,0.0,5.0,6895,14,НСК,среднее_специальное,1
25.0,,наемный,0.0,0.0,9536,21,ЕКБ,среднее_специальное,1
68.0,23816.0,пенсионер,0.0,3.0,11313,7,НСК,высшее,0
38.0,58053.0,наемный,0.0,2.0,20337,30,Москва,среднее_специальное,0
37.0,20864.0,безработный,,1.0,3861,30,Москва,неоконченное,0
25.0,30765.0,наемный,0.0,2.0,12970,30,СПб,неоконченное,1
63.0,35224.0,наемный,0.0,3.0,16525,14,ЕКБ,высшее,1
48.0,40481.0,наемный,1.0,2.0,10580,30,ЕКБ,среднее_специальное,1
67.0,52994.0,наемный,0.0,2.0,8962,21,СПб,высшее,0
46.0,29111.0,безработный,0.0,1.0,6519,14,НСК,среднее,0
65.0,56038.0,ИП,0.0,3.0,10470,21,ЕКБ,высшее,0
26.0,5000.0,студент,0.0,4.0,902,14,ЕКБ,высшее,1
32.0,5000.0,безработный,1.0,3.0,841,7,НСК,среднее,1
47.0,42524.0,наемный,0.0,1.0,19153,30,НСК,среднее_специальное,0
43.0,48037.0,пенсионер,1.0,1.0,6454,14,ЕКБ,среднее,0
27.0,65390.0,ИП,1.0,1.0,17350,14,Москва,высшее,0
46.0,44060.0,ИП,0.0,0.0,4665,14,ЕКБ,неоконченное,0
33.0,17739.0,пенсионер,0.0,2.0,3855,7,Москва,среднее,0
53.0,33760.0,наемный,1.0,2.0,12922,30,ЕКБ,среднее,0
37.0,31779.0,наемный,1.0,0.0,5756,21,Москва,неоконченное,0
62.0,56121.0,ИП,0.0,,28031,30,ЕКБ,среднее_специальное,0
54.0,43693.0,наемный,1.0,0.0,5213,14,Москва,среднее,0
39.0,46819.0,наемный,1.0,3.0,7237,21,ЕКБ,,0
24.0,70917.0,,0.0,3.0,29412,21,Москва,неоконченное,0
40.0,45242.0,наемный,1.0,1.0,22186,14,Москва,,0
58.0,20458.0,наемный,0.0,3.0,9852,7,ЕКБ,неоконченное,1
57.0,29426.0,наемный,0.0,0.0,12338,30,ЕКБ,среднее_специальное,0
46.0,58419.0,ИП,0.0,5.0,28578,7,ЕКБ,высшее,0
33.0,41472.0,наемный,0.0,2.0,18094,30,НСК,среднее,0
55.0,23614.0,безработный,1.0,1.0,2909,21,Москва,среднее,1
45.0,40431.0,наемный,0.0,3.0,17719,21,Москва,высшее,0
65.0,40507.0,наемный,0.0,2.0,11889,14,,среднее,0
55.0,42377.0,наемный,1.0,1.0,11980,14,НСК,высшее,0
48.0,57449.0,ИП,0.0,2.0,5802,14,ЕКБ,среднее,0
31.0,40868.0,наемный,0.0,2.0,14226,7,НСК,среднее_специальное,1
50.0,21258.0,студент,0.0,2.0,7836,21,НСК,высшее,0
26.0,9160.0,студент,0.0,1.0,3813,7,ЕКБ,среднее,1
44.0,24697.0,пенсионер,1.0,4.0,5689,14,НСК,среднее_специальное,1
41.0,9664.0,студент,0.0,3.0,1461,14,НСК,среднее_специальное,1
30.0,52977.0,наемный,0.0,1.0,14618,30,ЕКБ,высшее,0
43.0,28919.0,наемный,0.0,2.0,7082,30,СПб,среднее,0
46.0,32758.0,безработный,0.0,3.0,13144,14,СПб,высшее,0
68.0,48236.0,ИП,0.0,2.0,9250,30,ЕКБ,высшее,1
66.0,18457.0,пенсионер,0.0,3.0,2865,21,ЕКБ,среднее_специальное,0
60.0,22447.0,безработный,0.0,2.0,6197,7,НСК,среднее,0
45.0,20303.0,студент,0.0,1.0,7130,30,ЕКБ,высшее,0
45.0,25965.0,наемный,0.0,1.0,5514,21,ЕКБ,высшее,0
25.0,14072.0,пенсионер,0.0,1.0,2051,21,ЕКБ,высшее,1
40.0,62778.0,ИП,0.0,,17304,21,СПб,среднее_специальное,0
46.0,83444.0,ИП,1.0,1.0,40449,14,,среднее,0
22.0,52462.0,наемный,0.0,2.0,25545,7,,среднее_специальное,0
59.0,12519.0,безработный,0.0,3.0,4800,14,Москва,высшее,0
24.0,5000.0,студент,1.0,3.0,2054,21,НСК,,1
59.0,40816.0,наемный,1.0,5.0,7404,14,НСК,среднее,1
53.0,63622.0,ИП,0.0,1.0,15896,14,НСК,высшее,0
58.0,36173.0,наемный,0.0,3.0,12367,14,НСК,среднее,0
44.0,5000.0,студент,0.0,2.0,2000,21,Москва,среднее,0
63.0,41591.0,наемный,1.0,2.0,6931,14,Москва,высшее,0
19.0,30577.0,наемный,0.0,3.0,8654,21,СПб,среднее_специальное,0
42.0,58724.0,наемный,1.0,0.0,9695,7,НСК,среднее_специальное,0
26.0,75167.0,ИП,0.0,6.0,26559,14,НСК,среднее_специальное,1
44.0,46579.0,наемный,0.0,0.0,19044,7,ЕКБ,неоконченное,0
18.0,60897.0,ИП,1.0,0.0,26388,21,СПб,среднее,1
40.0,5000.0,студент,1.0,2.0,1964,14,Москва,среднее,1
27.0,24792.0,пенсионер,1.0,1.0,4057,7,Москва,среднее,0
59.0,56392.0,наемный,1.0,4.0,24325,30,СПб,среднее,0
69.0,18686.0,студент,1.0,3.0,4368,7,СПб,высшее,1
42.0,62036.0,ИП,0.0,1.0,26942,7,НСК,неоконченное,0
20.0,49239.0,наемный,0.0,3.0,9865,14,НСК,среднее,0
23.0,45456.0,наемный,0.0,2.0,13195,30,СПб,среднее,0
23.0,43962.0,наемный,0.0,1.0,14535,21,НСК,высшее,0
19.0,34805.0,,0.0,2.0,3963,30,НСК,высшее,0
35.0,45170.0,наемный,0.0,,20844,21,СПб,,1
40.0,48585.0,наемный,0.0,2.0,14799,14,НСК,неоконченное,0
19.0,16613.0,безработный,0.0,1.0,2937,7,НСК,,0
29.0,37458.0,наемный,1.0,1.0,6155,21,ЕКБ,,1
39.0,9518.0,безработный,0.0,3.0,3565,30,Москва,среднее,0
54.0,8326.0,безработный,0.0,5.0,1104,30,ЕКБ,высшее,0
37.0,23948.0,наемный,0.0,0.0,6607,21,СПб,,0
56.0,15880.0,пенсионер,0.0,5.0,5019,21,Москва,высшее,0
41.0,30591.0,наемный,0.0,4.0,5911,21,ЕКБ,,1
65.0,34926.0,наемный,0.0,,5297,21,НСК,среднее_специальное,0
37.0,75622.0,ИП,0.0,3.0,22405,7,НСК,среднее_специальное,0
18.0,38424.0,наемный,1.0,0.0,9073,14,НСК,среднее,1
18.0,12417.0,студент,1.0,2.0,1938,14,НСК,среднее_специальное,1
34.0,42733.0,наемный,0.0,1.0,7869,21,НСК,среднее_специальное,1
18.0,55875.0,наемный,0.0,0.0,16113,14,ЕКБ,среднее_специальное,0
69.0,5000.0,студент,0.0,0.0,766,14,ЕКБ,высшее,0
62.0,37774.0,наемный,1.0,1.0,17921,14,НСК,высшее,0
47.0,58938.0,ИП,0.0,1.0,24175,14,НСК,среднее,0
58.0,51365.0,наемный,0.0,2.0,11825,7,ЕКБ,высшее,0
64.0,38441.0,пенсионер,0.0,4.0,7816,30,НСК,среднее,0
20.0,44745.0,наемный,0.0,3.0,20122,30,Москва,среднее_специальное,0
63.0,52329.0,наемный,0.0,1.0,14169,7,НСК,среднее_специальное,0
28.0,41776.0,наемный,0.0,3.0,18593,14,НСК,среднее_специальное,0
41.0,38273.0,наемный,1.0,1.0,15193,21,Москва,среднее_специальное,0
39.0,26787.0,безработный,0.0,0.0,3665,21,НСК,среднее_специальное,1
61.0,44876.0,наемный,0.0,3.0,19092,14,,среднее,0
62.0,32644.0,наемный,1.0,2.0,10313,30,НСК,высшее,0
43.0,49974.0,наемный,1.0,3.0,18542,21,Москва,среднее_специальное,1
30.0,12915.0,безработный,0.0,5.0,2422,14,НСК,среднее_специальное,1
18.0,21691.0,пенсионер,0.0,3.0,2171,21,СПб,среднее,0
41.0,48930.0,наемный,0.0,3.0,11423,14,НСК,,0
27.0,39111.0,наемный,0.0,0.0,6893,14,НСК,среднее_специальное,0
52.0,43889.0,,0.0,3.0,12029,21,НСК,среднее_специальное,0
41.0,66619.0,ИП,1.0,2.0,9084,14,СПб,среднее_специальное,0
45.0,32170.0,наемный,0.0,3.0,14734,14,ЕКБ,,0
53.0,43848.0,наемный,0.0,2.0,6467,21,,высшее,0
33.0,73494.0,ИП,0.0,1.0,29814,14,Москва,среднее,0
57.0,5000.0,студент,0.0,2.0,2378,7,ЕКБ,среднее_специальное,1
33.0,44499.0,наемный,0.0,,7088,14,Москва,среднее_специальное,0
34.0,6705.0,безработный,0.0,2.0,1599,21,НСК,высшее,1
68.0,50213.0,наемный,0.0,3.0,19704,14,НСК,высшее,1
32.0,20119.0,студент,0.0,6.0,7761,21,СПб,,0
33.0,36456.0,наемный,0.0,1.0,4190,14,СПб,высшее,0
32.0,62096.0,наемный,0.0,3.0,7965,30,НСК,высшее,0
51.0,36066.0,пенсионер,0.0,3.0,5339,14,НСК,среднее_специальное,1
28.0,47069.0,наемный,0.0,5.0,15401,14,Москва,среднее_специальное,1
18.0,46506.0,наемный,0.0,4.0,5674,21,НСК,высшее,1
32.0,49839.0,наемный,1.0,0.0,16714,7,НСК,,0
43.0,15043.0,пенсионер,1.0,1.0,3564,30,СПб,неоконченное,0
68.0,41946.0,наемный,1.0,4.0,15426,21,Москва,высшее,1
21.0,28831.0,пенсионер,0.0,3.0,11901,30,СПб,среднее,0
60.0,35998.0,наемный,0.0,7.0,14995,14,НСК,среднее_специальное,1
22.0,44647.0,наемный,0.0,0.0,5136,21,Москва,среднее,0
52.0,52316.0,наемный,1.0,1.0,25052,14,СПб,,0
30.0,35782.0,наемный,1.0,0.0,11974,14,ЕКБ,среднее,1
27.0,59455.0,ИП,1.0,0.0,27247,21,СПб,высшее,0
28.0,51794.0,ИП,0.0,1.0,17923,30,Москва,высшее,0
,22130.0,наемный,1.0,,6498,7,НСК,среднее,0
51.0,47789.0,наемный,1.0,5.0,18728,7,Москва,среднее,1
56.0,59742.0,ИП,,4.0,11217,21,Москва,среднее,1
58.0,25475.0,пенсионер,0.0,3.0,3599,14,Москва,среднее_специальное,0
59.0,5132.0,безработный,0.0,1.0,698,21,СПб,высшее,1
67.0,23144.0,пенсионер,0.0,1.0,10175,14,Москва,среднее_специальное,0
40.0,50965.0,наемный,0.0,2.0,23697,21,Москва,среднее_специальное,0
